ID,Name,Distinction,Sustainable,Bibendum,Country,City,Price,Type,Tel,IMG,Address,Description
173,謝掌櫃,0,FALSE,TRUE,臺灣,台南,$$,小吃,None,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/69b4f877639a404aa3f92c9dd15ced5c,安平區運河路23巷5號，Tainan，臺灣,店家雖然於2018年才開業，但憑著古早美食和海鮮粥，大獲好評。虱目魚海鮮總匯粥為其招牌，採用典型南部飯湯風格，加入虱目魚魚皮、魚肉、魚丸、鮮蝦、蛤蠣和花枝等，鮮味無窮。此外，鹽蒸石斑魚味道甘甜，富含膠質的魚皮與鹹香醬汁搭配得天衣無縫，值得一試。餐點均現點現煮，絕不添加味精，值得耐心等待。
174,昭明海產家庭料理,0,FALSE,TRUE,臺灣,高雄,$$,臺灣菜,+88672412550,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8a6d3c0d3ac14ac38859a99057da09fe,前金區自強一路53號，Kaohsiung，臺灣,小店開業逾半世紀，接手的第二代繼續供應道地家常菜。招牌菜蒜仔肉以大火醬炒而成，火候十足，鹹香美味。每天進貨的新鮮海魚，不論紅燒或乾煎均出色。蛤蠣銀芽以綠豆芽搭配鮮美蛤蠣，值得一試。菜色均設有小中大三種份量。用餐之際，不妨來一瓶店家自製的黑糖仙草茶，清甜回甘。
175,廖記米糕,0,FALSE,TRUE,臺灣,高雄,$,小吃,+88676128319,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f18292f2bfa24462983fb44fd00cf85c,橋頭區橋南路119號，Kaohsiung，臺灣,創立自1955年，現由第三代經營，數十年來僅販售米糕、四神湯和麵線三種食品。硐仔米糕為其招牌，以特製的陶瓦筒蒸煮，讓在來米粒粒分明且富彈性。上桌時，佐以肉燥醬汁、肉鬆與醬黃瓜，滋味樸實，令人回味。搭配清澈甘美的四神湯，便成為經典的在地組合。每日供應有限，建議提前到訪，以免向隅。
176,好先生,0,FALSE,TRUE,臺灣,台中,$,臺灣菜,None,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fb65939ea52e4d829cb3d50fd201e226,西區五廊街29之8號，Taichung，臺灣,開業短短數年，小店雖然低調，但其菜餚的好滋味卻早已口耳相傳。主要提供主廚自創的菜色，當中既運用到江浙料理的烹調手法，同時又糅合了臺菜的風味，口味鹹香，非常下飯。推薦蟹黃香蕈娃娃菜、芋頭燒雞球，各小菜可加配湯品、壽司飯與飲料。惟食物準備需時，建議透過社交平台訂位並預留菜色，以免久候。
177,HUGH dessert dining,0,FALSE,TRUE,臺灣,台北,$$,時尚法國菜,+886225980223,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/41c3eb5f8a9d413d8759f9973dcfd14e,大同區重慶北路3段136巷56號，Taipei，臺灣,歷任西餐廳甜點師後，創辦人開設這家「盤式甜點」餐廳，提供設六至七道甜點的套餐。食材依四季變更，風味則講究起承轉合，依序以淡雅、清爽、酸甜、溫潤與厚實的口感呈現，各道甜品皆精美如藝術品，推薦額外加點每月變化的即興創作。裝潢以灰黑牆面搭配木桌椅，充滿個性。餐廳定期於社群網站公布下個月的營業日期，須提早規劃。
180,鮮蒸蝦仁肉圓,0,FALSE,TRUE,臺灣,台南,$,小吃,+88662364561,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/aee02607d72d43b0a3028f927386689f,東區裕農路609號，Tainan，臺灣,由幾位年輕人共同經營，環境明亮整潔，備有空調。蝦仁肉圓每天新鮮製作，軟嫩的外皮用在來米漿製成，內餡則包含小劍蝦與溫體胛心豬肉，現場蒸製，味道鮮美。添加芥末享用更加滋味。肉圓以粒數計算價錢，既可作為點心，亦可搭配四神湯或香菇肉羹，成實惠又飽足的正餐。不定休日期會在社交專頁上公告。
181,八寶彬圓仔惠 (國華街),0,FALSE,TRUE,臺灣,台南,$,小吃,+88662263432,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c367846b71234e468ca1b93624530d46,中西區國華街二段99號，Tainan，臺灣,傳承三代、歷經五十多年的傳統剉冰店，店名由店主夫婦的名字與他們的得意之作組合而成。剉冰可自選五種配料，選項達十餘種，各種均每天新鮮自家製作，味美非常，難怪一年四季都深受顧客喜愛。其中口感扎實的圓仔為客人熱點，熬至鬆鬆軟軟的蜜芋頭，和猶如小冰塊的粉角也同樣可口。
184,湖東牛肉館,0,FALSE,TRUE,臺灣,高雄,$$,臺灣菜,+88676930466,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6aaa699576b74b9cae61f42107071e94,湖內區中山路一段107號，Kaohsiung，臺灣,牛肉每日從臺南新鮮送達，再由廚師手切成略帶厚度的肉片。推薦點選涮涮鍋，湯頭以牛骨和蔬菜熬煮，鮮甜美味，把牛肉置於其中涮煮三至五秒，既能保留軟嫩口感，亦可品嚐到牛肉的天然滋味。店家亦推薦牛腩部位，帶牛筋的牛腩經烹調後，膠質變得滑嫩，十分可口。謹記提前訂位，並預留肉盤數量，以免向隅。
185,阿美飯店,0,FALSE,TRUE,臺灣,台南,$$,臺灣菜,+88662222848,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/08473715b59946218eaf3c4eb4d1bb39,中西區民權路二段98號，Tainan，臺灣,裝潢明亮，氣氛雅致，餐廳創立初期所用的瓷盤現為店內陳設。一甲子以來，專於提供經典宴席料理及百年老菜，菜色忠於傳統，大廚秉承創辦人所學，並巧妙將食材鮮味與臺南式甘甜完美結合。推薦鎮店之寶、燉煮三小時而成的砂鍋鴨，適合多人分享；桂花干貝、洋燒花枝及肉米蝦也值得點選。不設電梯，長者宜預訂一樓座位。
186,保安路米糕,0,FALSE,TRUE,臺灣,台南,$,小吃,+88662248112,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/53668c2d0a814a37aa5f6d7ed55e17c8,中西區保安路16號，Tainan，臺灣,創立超過半個世紀，由早期沿街叫賣，其後落腳於小西腳圓環，最後遷到現址，並把原來的店名「下大道米糕」改成「保安路米糕」。招牌米糕口感軟糯，鋪上肉鬆、肉燥、小黃瓜薄片、水煮花生及一顆小巧的滷丸，層次多元，滋味非常。除了米糕與四神湯外，亦提供肉燥飯、意麵和魚皮湯，滿足不同客人的需求。
189,清真中國牛肉麵食館 (大安),0,FALSE,TRUE,臺灣,台北,$,麵食,+886227214771,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d091af802d454834aa9169bf5291eda8,大安區延吉街137巷7弄1號，Taipei，106，臺灣,傲立超過六十年，其清燉牛肉麵遠近馳名，牛肉選用臺灣溫體牛，湯頭清香而帶濃重牛骨香味，秘訣是湯頭從不關火，年月將它變得濃而不膩。除牛肉麵，其現做的東北斤餅配炒牛肉絲也是招牌菜色。店家更販售自製牛肉乾，唯產量不多，若不致電預訂便得碰碰運氣。
191,女娘的店,0,FALSE,TRUE,臺灣,台北,$$,臺灣菜,+886228741981,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f7e5f45da74146eeaf214e08a4c6a8af,士林區天母東路97號，Taipei，111，臺灣,從店外的竹籬、木門前的門聯、古老的飯桌以至四周的器物，餐廳裡裡外外皆仿照五十年代的臺灣農村而製。菜餚也充滿古早味，以溫體黑毛豬腹料理的烘肉口感滑嫩且不油膩，為必點招牌菜色；三杯田雞在鍋子中滋滋作響，香味四溢，更是使人欲罷不能；更別忘了來一碗豬油飯。欲品嚐務必提前訂位。
193,賣麵炎仔,0,FALSE,TRUE,臺灣,台北,$,麵食,+886225577087,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8befec3e09604249bebc175e1604db0a,大同區安西街106號，Taipei，103，臺灣,這小麵攤開業逾八十年，為老臺北人所熟悉，位於樸實陳舊的公寓並不減其魅力，門前仍是人潮不絕。提供油麵、米粉與黑白切；湯頭以全雞、豬肉與內臟熬煮而成，十分清甜。燒肉、白斬雞和花枝都是必點配菜，而皮酥肉嫩的燒肉僅在十點後供應。麵攤不設菜單及價目表，貼心的老闆會按用餐人數配菜。
194,小王煮瓜,0,FALSE,TRUE,臺灣,台北,$,街頭小吃,+886223707118,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b8177033237d4a5b903e6ee821c40f76,萬華區華西街17之4號153號攤 (華西街夜市)，Taipei，臺灣,有「黑金」之稱的滷肉飯入口黏稠，甜而不膩。清湯瓜仔肉湯頭清香回甘，肉塊更保有嚼勁。
196,雙月食品 (青島東路),0,FALSE,TRUE,臺灣,台北,$$,臺灣菜,+886233938953,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/305c333b146c49589e4d55fd99f9a6fc,中正區青島東路6之2號，Taipei，100，臺灣,雙月寓意團圓圓滿，所供應的古早味藥膳同樣令人滿足。老闆採用上等食材，並依照其母的傳統配方烹調。招牌雞湯先將湯熬好，再將每早新鮮運到的溫體仿土雞放入烹煮，以保持雞肉嫩滑。另一推薦是由嘉義縣東石產地直送的鮮蚵，其個頭飽滿，不論是料理成乾蚵或是湯品，均深受歡迎。雙月油飯一般很早售罄，欲品嚐建議提早到訪。
198,施家鮮肉湯圓,0,FALSE,TRUE,臺灣,台北,$,小吃,+886225857655,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/882765a6b1ee4fe4858f95d46708ebaf,大同區延平北路三段58號，Taipei，臺灣,創立於1960年代，全年供應苗栗客家風味的鹹湯圓。第二代店主依循其母親的食譜，選用一年以上的舊圓糯米，製作軟糯可口的糯米皮，並包入飽滿的黑豬肉和爽脆蔬菜，一口咬下肉汁隨之流出。湯頭帶有冬菜與柴魚香氣，滋味無窮。店內除了客家美食，還有各類閩南與地方小吃，選擇多元豐富。
199,富鼎旺 (中區),0,FALSE,TRUE,臺灣,台中,$,臺灣菜,+886422253188,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cb003c9d99d04b2caa017834c910b541,中區臺灣大道一段560號，Taichung，400，臺灣,店內裝潢樸實，客人先在門前點餐，再由服務人員協助入座，氣氛輕鬆隨意。這裡的滷豬腳、腿扣、腿節等做法與坊間有別，以醬油、紅蔥酥、糖和辣椒等代替中藥材，以小火燉煮。豬腳口感軟滑而且鹹香入味，搭配店家製作的辣椒醬，額外美味。同時提供魯肉飯、潤油豆腐等食品，全都價廉物美。
201,番紅花印度美饌,0,FALSE,TRUE,臺灣,台北,$$,印度菜,+886228714842,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1776945fe46144f9b023f56ec6fcb6e2,士林區天母東路38之6號，Taipei，111，臺灣,裝潢展現出高級餐廳的氣派與格調，紅磚白牆亦配合其印度餐廳的風格。食客坐在棗紅色的天花吊燈下，邊用餐邊欣賞印籍廚師即場製作印度薄餅，印度氣氛情懷洋溢而出。餐廳的招牌菜色為喀拉拉雞肉咖哩及芫荽雞肉咖哩。菜色選擇眾多，若難以決擇不妨讓訓練有素的服務生為你提供意見。
206,竹之鄉,0,FALSE,TRUE,臺灣,台中,$$,臺灣菜,+886422394324,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d54643fdafd04a45b0493dd62382209c,北屯區東山路二段1號，Taichung，臺灣,創立於1983年，鄰近被山林環繞的大坑風景區，室內則以竹子相關的家具裝飾布置，內外均洋溢雅意。菜式固然也與店名相呼應，其中竹筒飯為店內招牌，取南投竹山的孟宗竹作竹筒，客人用餐後更可帶回家重用；店家亦選用臺中大坑地區的竹筍烹調美食。特別推薦肉質軟嫩的耎骨肉，以及家常風味的醬筍吳郭魚。
210,老新台菜 (九如二路),0,FALSE,TRUE,臺灣,高雄,$$,臺灣菜,+88673133077,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/93a8ff0f03ba4f208cce14ba8a6b06e3,三民區九如二路227號，Kaohsiung，臺灣,大紅色拼接牆面，搭配暗綠色大理石桌，裝潢風格復古浪漫。包廂均以高雄著名地區命名，充滿巧思。大廚將傳統的辦桌宴席菜，改以細膩方式呈現，為老菜帶來新滋味。不設菜單，餐廳會依據時令食材和預算安排餐點，不論用餐人數多寡，都可以享受到七至八道菜的盛宴。唯菜色調味較重，若須調整可提前告知店家。
211,正宗鴨肉飯,0,FALSE,TRUE,臺灣,高雄,$,小吃,+88675566428,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/458dab86fca04596aca255d67b2842f7,左營區裕誠路245號，Kaohsiung，臺灣,小店的招牌為鴨肉飯：煙燻鴨肉香氣四溢，放於淋有特調醬汁的米飯上，味美誘人，限量的手切鴨肉腿尤其軟嫩多汁。除了米飯，亦可選美濃粄條、意麵及粉麵。綜合下水湯和豆菜系列菜色同樣美味，前者味道醇厚；後者搭配鮮嫩的鴨內臟、具胡椒辛香滋味。不定休，建議參考專頁的公告，並避開用餐時段前往。
214,牛老大涮牛肉 (自強二路),0,FALSE,TRUE,臺灣,高雄,$$,臺灣菜,+88672819196,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/460a8b05c38e499581f2bfe4fa7fe456,前金區自強二路18號，Kaohsiung，臺灣,創辦人以販售傳統臺南牛肉湯起家，其後開設此店，將本土溫體牛肉結合日式涮涮鍋。現宰牛肉每天由臺南直送到店，再手切處理，肉質鮮嫩，搭配店家特調醬汁，滋味非凡。鍋底則用牛大骨、新鮮高山蔬果熬煮而成，不加味精，口感清爽甘甜。同時提供多款牛肉料理，特別推薦炒牛筋。由於價格實惠，總是人潮不斷。
215,鄭家切仔麵,0,FALSE,TRUE,臺灣,高雄,$,麵食,+88675610706,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/aca8c6d147a44197831e74ec01ec4fab,鹽埕區新樂街201巷5號，Kaohsiung，803，臺灣,若不是有傳統花色大理石地磚，以及盛載食物的懷舊瓷器，單看明亮又乾淨的用餐環境，很難相信此小店已在小吃店林立的鹽埕區經營逾八十年。切仔麵湯頭以大骨、雞肉和蔬菜熬煮而成，令湯麵味道得以昇華。豬雜及各種新鮮食材均每天採買，前者不能錯過；而時價的仿土雞肉亦是招牌，值得一試。
216,大勇街無名鹹粥,0,FALSE,TRUE,臺灣,台南,$,粥品,+88662267028,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/449765bcc6494777bb74f9a4af1c8a7d,中西區大勇街85號，Tainan，臺灣,小店位於寧靜住宅區的鐵皮屋內，沒有招牌，卻總見排隊人潮，客人稱之為「大勇街無名鹹粥」。 提供臺南風格的鹹粥，在熟飯、虱目魚柳、鮮蚵上淋上滾燙的清澈高湯，米飯飽吸湯汁，且透著淡淡芹菜清香，十分滋味。且價格實惠，難怪深受歡迎。每月例休兩天，其餘不定休日子可於店面及社群媒體上確認。
220,楊寶寶蒸餃 (朝明路),0,FALSE,TRUE,臺灣,高雄,$,餃子,+88673516600,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/df3273ba98364e9fa209eeb08d13d18b,楠梓區朝明路106號，Kaohsiung，814，臺灣,創立於1993年，從小攤販擴展至現今兩間店面的規模。環境明亮整潔，菜單雖然精簡，不過作為店內招牌的蒸餃均為現點現包，而且價格實惠，難怪人潮總是絡繹不絕。特別推薦花素蒸餃，略帶厚度的餃子皮，包裹著切成細絲的黑木耳、青江菜、粉絲、豆乾等餡料，滋味迷人。另外，酥脆的捲餅亦是熱門選擇。
225,祥和蔬食 (中正),0,FALSE,TRUE,臺灣,台北,$$,素食,+886223570377,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c8babc920aa04a508ad4328345ed9807,中正區鎮江街1巷1號，Taipei，100，臺灣,這是全臺首家四川風味的素菜餐廳，半露天的格局令室內明亮寬敞，牆壁綴以來自各地的佛教壁畫，環境更添祥和。所有菜色均不含蔥蒜，其中塔香脆腸赫赫有名，是一道以杏鮑菇作主食材的功夫菜，其他特色菜還有清蒸臭豆腐、鹽酥杏鮑菇、宮保素雞丁等。由天麻等中藥材熬製的養生鍋與佛跳牆須經長時間燉煮，建議於兩天前預訂。
229,好公道金雞園 (大安),0,FALSE,TRUE,臺灣,台北,$,滬菜,+886223416980,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/dc2110a4035d44f084b06e8c2575c7a1,大安區永康街28之1號，Taipei，106，臺灣,餐廳前一盤盤的點心和蒸籠是其標記。占地兩層的好公道裝潢簡單，樸實的桌椅無礙饕客興致。開業四十餘年一直提供上海小菜點心，各種菜品皆手工現做，其菜肉蒸餃皮薄多汁，內含剁碎的青江菜與豬肉餡，一口咬下香氣四溢，絕對不容錯過。此外，黃金十八摺小籠包、蟹黃小包與油豆腐細粉也值得品嚐。
233,松竹園,0,FALSE,TRUE,臺灣,台北,$$,臺灣菜,+886228616261,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/86214d312e5648d0a1c9c23d7f7a729d,士林區永公路546號，Taipei，臺灣,屹立超過三十年，以自家飼養的土雞料理聞名，尤其是招牌白斬古早雞，皮滑肉嫩。古早味滷肉、清蒸羊肉也大受歡迎，秋冬更可點上一鍋雞湯，暖心也暖胃。也不妨試試檳榔花、川七、紅菜等野菜，或者以甜點手工芋泥捲作結。環境清幽，適合與親友規劃半日遊，造訪絹絲瀑布或冷水坑步道。周末宜提前訂位。
236,磐石坊,0,FALSE,TRUE,臺灣,台北,$$,印尼菜,+886227325048,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/82e19e83facb4f148b27718f1e473871,大安區樂利路15號，Taipei，臺灣,由印尼華橋創立，曾多次受印尼政府邀請，在此款待外賓，足證其水準。店內陳設著各式各樣的印尼藝術品，如帆船、佛塔、木雕和油畫等，充滿傳統氣息。供應印尼各地的經典菜色，招牌菜為巴東牛肉、串燒和蜂巢爪哇炸雞。若想品嚐更地道的美食，不妨試試富豆香的納豆餅。餐廳亦提供節慶用的祈福飯塔，有需要可提前預訂。
